place_name,place_id,description,category,sub_category,address,latitude,longitude,url,store_hours,menu,min_price,max_price,avg_price,all_prices,source,visiter_review_count,blog_review_count,all_review_count,like,dislike
르봉마젤 소품샵,1013733901,자체 제작 식기로 특별한 선물 추천,카페,"카페,디저트",강원 강릉시 임영로180번길 16,37.7569627550718,128.89337368718,https://m.place.naver.com/restaurant/1013733901/review/visitor?entry=ple&reviewSort=recent,"[""월: 11:30 - 18:30"", ""화: 11:30 - 18:30"", ""수: 11:30 - 18:30"", ""목: 11:30 - 18:30"", ""금: 11:30 - 18:30"", ""토: 11:30 - 18:30"", ""일: 11:30 - 18:30""]","[""대표 1층 - 4층 전층 소품샵!! 강릉에서 만나는 프렌치 무료""]",,,,,Naver,340,1174,1514,"[""Unique design"", ""Attractive decor"", ""Friendly service"", ""Comfortable atmosphere"", ""Variety of items""]",[]
보헤미안 커피 경포점,38275526,현지인이 인증한 강릉 대표 카페,카페,"카페,디저트",강원 강릉시 수리골길 121-4,37.780500494389,128.894694177867,https://m.place.naver.com/restaurant/38275526/review/visitor?entry=ple&reviewSort=recent,"[""금: 08:00 - 17:00"", ""토: 08:00 - 17:00"", ""일: 08:00 - 17:00"", ""월: 08:00 - 17:00"", ""화: 08:00 - 17:00"", ""수: 08:00 - 17:00"", ""목: 08:00 - 17:00""]","[""대표 콜롬비아 게이샤 + 호밀빵 *추천* 15,000 원"", ""대표 보헤미안 셋트***추천 메뉴*** 보헤미안 셋트 (08:00-11:00) 보헤미안 블렌드, 토스트, 구운계란, 고로케 8,000 원"", ""대표 콜롬비아 게이샤 꽃향기, 사과, 좋은 향, 완벽한 균형 7,000 원"", ""대표 예멘 모카 세계 3대 커피. 와인의 향. 7,000 원"", ""호밀빵 천연 발효 호밀빵 8,000 원"", ""토스트세트 6,000 원"", ""파푸아뉴기니 6,000 원"", ""콩고 6,000 원"", ""멕시코 디카페인 6,000 원"", ""보헤미안블랜드 대표 커피. 고소한 풍미. 균형 잡힌 쓴맛. 5,000 원"", ""에티오피아 풍부한 향미와 산뜻한 산미 6,000 원"", ""도쿄블랜드 쓴맛. 스모크 향. 강배전 5,000 원"", ""파나마게이샤(일시품절) 신의 커피. 꽃 향기. 과일의 단맛 10,000 원"", ""비엔나커피 강배전 커피의 씁쓸함과 달콤한 크림의 조화 6,000 원"", ""과테말라 단맛. 초콜릿. 견과류. 묵직한 바디감. 6,000 원""]",5000,15000,7133,"[15000, 8000, 7000, 7000, 8000, 6000, 6000, 6000, 6000, 5000, 6000, 5000, 10000, 6000, 6000]",Naver,1097,226,1323,"[""Coffee quality"", ""Tasty bread"", ""Coffee variety"", ""Pleasant atmosphere"", ""Early opening""]","[""Early closing""]"
사월의 모노웜,1625914520,다양한 사이즈로 즐기는 케이크의 행복,카페,"카페,디저트",강원 강릉시 하슬라로206번길 7-5 1층 사월의 모노웜,37.7683718405929,128.876477065143,https://m.place.naver.com/restaurant/1625914520/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 19:00"", ""토: 11:00 - 19:00"", ""일: 휴무"", ""월: 휴무"", ""화: 11:00 - 19:00"", ""수: 11:00 - 19:00"", ""목: 11:00 - 19:00""]","[""대표 멜론 우유생크림 케이크(한조각) 9,000 원"", ""Best) 초코 밤스크 치즈케이크 쌉싸름하게 달콤한 초코브라우니와 밤 풍미 가득한밤바스크 치즈케이크로 밤맛 가득해요. 8,300 원"", ""New)캐롯피스타치오 케이크(한조각) 8,300 원"", ""조각 모둠 당일 라인업 중 4조각 구매하시면 1호 케이크 판에, 8조각은 2호에 준비해드려요! 변동"", ""1호) 초코 밤스크 치즈케이크 아래는 초코브라우니, 위에는 밤바스크치즈케이크로 밤맛이 진하게 느껴지는 케이크입니다. 51,000 원"", ""2호) 메론 몽땅 우유 생크림 케이크 61,000 원"", ""1호) 메론 몽땅 우유 생크림 케이크 50,000 원"", ""2호) 망고 몽땅 우유 생크림 케이크 61,000 원"", ""1호) 망고 몽땅 우유생크림 케이크 50,000 원"", ""미니) 망고 몽땅 우유생크림 케이크 39,000 원"", ""더블치즈 프레지에 부드러운 치즈무스, 꾸덕한 구움치즈, 고소하고 바삭한 아몬드 크럼블! 무적의 단짠 조합💖 53,000 원"", ""바질 토마토 에이드 6,000 원""]",6000,61000,36054,"[9000, 8300, 8300, 51000, 61000, 50000, 61000, 50000, 39000, 53000, 6000]",Naver,944,184,1128,"[""Delicious cakes"", ""Beautiful presentation"", ""Pleasant atmosphere"", ""Fresh ingredients"", ""Unique beverages""]",[]
사루,1867724165,친절한 사장님과 함께하는 힐링 타임,카페,카페,강원 강릉시 율곡초교길11번길 13 1층,37.7671981245272,128.879630621713,https://m.place.naver.com/restaurant/1867724165/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 23:00"", ""토: 11:00 - 23:00"", ""일: 11:00 - 23:00"", ""월: 11:00 - 23:00"", ""화: 11:00 - 23:00"", ""수: 11:00 - 23:00"", ""목: 11:00 - 23:00""]","[""대표 사루에이드 홍차와 청포도를 숙성시켜서 만든 사루만의 에이드 입니다. 5,800 원"", ""대표 마늘크림라떼 버터와 함께 고소한 마늘향이 나는 달달한 크림라떼 5,800 원"", ""대표 크림브륄레 라떼 달달한 크림과 설탕코팅이 조화로운 크림라떼 5,800 원"", ""롤케이크 생크림 도지마롤에 아이스크림과 과일로 데코한 메뉴입니다. 5,800 원"", ""블루베리 라떼 블루베리와 설탕, 우유로만 만든 건강한 라떼입니다. 5,500 원"", ""바닐라 아이스크림 라떼 바닐라 시럽과 바닐라 아이스크림이 들어간 라떼 5,800 원"", ""유자애플티 샤벳 색깔만큼 상큼하고 달달한 샤벳 5,800 원"", ""참외샤벳 달콤하고 부드러운 샤벳 5,800 원"", ""사과에이드 수제 사과청으로 만든 청량함 가득한 에이드 5,500 원"", ""참외 애플 아이스티 달달하면서 상콤한 사과향이 나는 아이스티 5,500 원"", ""초코라떼 발로나 에콰토리얼 초콜렛을 사용해서 달달하면서도 부드러운 초코라떼 5,800 원"", ""말차라떼 제주 말차를 이용해서 만든 달콤하면서도 씁쓸한 말차라떼 5,500 원""]",5500,5800,5700,"[5800, 5800, 5800, 5800, 5500, 5800, 5800, 5800, 5500, 5500, 5800, 5500]",Naver,1280,623,1903,"[""Delicious drinks"", ""Stylish interior"", ""Scenic view"", ""Relaxing atmosphere"", ""Friendly service""]",[]
허스크밀,1103533977,생딸기라떼의 달콤한 유혹,카페,베이커리,강원 강릉시 난설헌로219번길 20-8 1~3층,37.7943623386279,128.914596127141,https://m.place.naver.com/restaurant/1103533977/review/visitor?entry=ple&reviewSort=recent,"[""월: 09:00 - 22:30"", ""화: 09:00 - 22:30"", ""수: 09:00 - 22:30"", ""목: 09:00 - 22:30"", ""금: 09:00 - 22:30"", ""토: 09:00 - 22:30"", ""일: 09:00 - 22:30""]","[""대표 인절미크림라떼 국산 콩가루를 사용해 고소하고 달달한 인절미크림라떼 6,500 원"", ""대표 말차바닐라크림라떼 유기농 말차의 쌉싸름한 맛과 바닐라의 달달한 맛이 조화를 이룬 말차바닐라크림라떼 6,500 원"", ""대표 딸기게락 생딸기가 듬뿍 들어간 숙성 생크림 케이크 게락 [강릉말로 ”많다“라는 뜻] 34,000 원"", ""파도생크림케이크 생크림과 딸기를 샌드해 파도모양으로 만든 케이크 21,000 원"", ""촉촉한 초코케이크 밀크초콜릿으로 숙성크림을 만들어 동물성 생크림으로 샌드한 촉촉한 케이크 20,000 원"", ""와르르쉬폰케이크 한라봉 쉬폰 카스테라 중앙에 과일을 가득 넣고 숙성생크림으로 마무리한 부드러운 케이크 20,000 원"", ""과일 우유 생크림 케이크 상큼한 딸기로 샌드하고 계절과일로 장식한 생크림 케이크 37,000 원"", ""얼그레이하이볼에이드 남녀노소 누구나 즐길 수 있는 무알콜 얼그레이 하이볼 에이드 7,000 원"", ""히비스커스에이드 히비스커스의 신맛과 향이 매력적인 에이드 7,000 원"", ""생딸기라떼 생딸기가 듬뿍 들어간 생딸기라떼 7,000 원"", ""바닐라빈라떼(Ice) 바닐라빈 100%, 제로 슈가 시럽으로 만든 깔끔한 라떼입니다. 7,000 원""]",6500,37000,15727,"[6500, 6500, 34000, 21000, 20000, 20000, 37000, 7000, 7000, 7000, 7000]",Naver,2416,1571,3987,"[""Delicious food"", ""Variety of bakery"", ""Spacious interior"", ""Good coffee"", ""High-quality ingredients""]","[""High prices"", ""Mediocre drinks""]"
스타벅스 강릉강문해변점,1926085994,식약처 인증 위생등급 매우우수 음식점,카페,카페,강원 강릉시 창해로350번길 3 (강문동),37.7947578903572,128.918537814108,https://m.place.naver.com/restaurant/1926085994/review/visitor?entry=ple&reviewSort=recent,"[""금: 07:00 - 23:00"", ""토: 07:00 - 23:00"", ""일: 07:00 - 23:00"", ""월: 07:00 - 23:00"", ""화: 07:00 - 23:00"", ""수: 07:00 - 22:00"", ""목: 07:00 - 22:00""]","[""카페 아메리카노 강렬한 에스프레소 샷에 뜨거운 물의 조화 4,500 원"", ""카페 라떼 에스프레소 샷과 따뜻한 우유와 거품으로 마무리된 음료. 5,000 원"", ""스타벅스 돌체 라떼 깊은 에스프레소와 깔끔한 무지방 우유가 어우러진 달콤한 음료. 5,900 원"", ""카라멜 마키아또 바닐라 시럽과 우유, 그리고 그 위에 얹어진 에스프레소 샷과 달콤한 카라멜 드리즐의 조화 5,900 원"", ""카푸치노 벨벳같은 우유 거품과 에스프레소 샷의 절묘한 조화! 5,000 원"", ""카페 모카 모카시럽과 스팀밀크에 휘핑크림이 토핑된 에스프레소. 5,500 원"", ""화이트 초콜릿 모카 화이트 초콜릿과 스팀밀크가 첨가된 에스프레소 음료. 5,900 원"", ""콜드 브루 스타벅스 바리스타의 정성으로 탄생한 콜드 브루! 콜드 브루 전용 원두를 차가운 물로 14시간 동안 추출하여 한정된 양만 제공됩니다. 깊은 풍미의 새로운 커피 경험 4,900 원"", ""자몽 허니 블랙 티 새콤달콤한 자몽과 꿀이 깊고 그윽한 풍미의 스타벅스 티바나의 블랙 티와 만났습니다. 화려한 색감과 톡 쏘는 상큼함이 더해진 스타벅스의 새로운 티 음료입니다. 5,700 원"", ""아이스 자몽 허니 블랙 티 새콤달콤한 자몽과 꿀이 깊고 그윽한 풍미의 스타벅스 티바나의 블랙 티와 만났습니다. 화려한 색감과 톡 쏘는 상큼함이 더해진 스타벅스의 새로운 티 음료입니다. 5,700 원"", ""망고 바나나 블렌디드 인기 음료인 망고 패션후르츠 블렌디드에 신선한 바나나 1개가 통째로 들어간 달콤한 프라푸치노 6,300 원"", ""에스프레소 프라푸치노 에스프레소의 강렬함과 약간의 단맛을 시원하게 즐기는 프라푸치노 라이트 프라푸치노용 시럽 선택 가능-Tall 사이즈 기준, 25% 이상 줄어든 저당으로 즐기세요 5,500 원"", ""자바 칩 프라푸치노 커피 프라푸치노에 초콜릿, 초콜릿 칩이 첨가된 아이스 블렌드로 달콤 아삭한 음료. 라이트 프라푸치노용 시럽 선택 가능-Tall 사이즈 기준, 저당으로 즐기세요 6,300 원""]",5000,6300,5700,"[4500, 5000, 5900, 5900, 5000, 5500, 5900, 4900, 5700, 5700, 6300, 5500, 6300]",Naver,8086,890,8976,"[""Scenic view"", ""Friendly service"", ""Tasty food"", ""Good value"", ""Romantic atmosphere""]","[""Additional charge"", ""Unreliable Wi-Fi"", ""Unfavorable taste""]"
롱블랙,1709924447,아침 일찍 만나는 맛있는 빵과 커피,카페,카페,강원 강릉시 창해로362번길 12,37.7955855772312,128.917763432216,https://m.place.naver.com/restaurant/1709924447/review/visitor?entry=ple&reviewSort=recent,"[""금: 07:00 - 21:00"", ""토: 07:00 - 21:00"", ""일: 07:00 - 21:00"", ""월: 07:00 - 21:00"", ""화: 07:00 - 21:00"", ""수: 07:00 - 21:00"", ""목: 07:00 - 21:00""]","[""대표 바닐라빈라떼 수제 바닐라 빈 시럽으로 만든 바닐라 라떼 6,500 원"", ""대표 베이컨 파니니 7,000 원"", ""모카크림 진한모카에 부드러운 크림 7,000 원"", ""에스프레소 5,000 원"", ""아메리카노 5,500 원"", ""카페라떼 6,000 원"", ""쇼콜라파운드 6,500 원""]",5000,7000,6214,"[6500, 7000, 7000, 5000, 5500, 6000, 6500]",Naver,3237,1010,4247,"[""Scenic view"", ""Spacious seating"", ""Delicious desserts"", ""Variety of bread"", ""Relaxing atmosphere""]","[""Sweetness of cream"", ""Acidity of coffee"", ""Watermelon juice""]"
크리스피크림도넛 강릉교동점,36767042,,카페,도넛,강원 강릉시 솔올로5번길 43,37.7640942195847,128.876288266926,https://m.place.naver.com/restaurant/36767042/review/visitor?entry=ple&reviewSort=recent,"[""금: 09:00 - 21:00"", ""토: 09:00 - 21:00"", ""일: 09:00 - 21:00"", ""월: 09:00 - 21:00"", ""화: 09:00 - 21:00"", ""수: 09:00 - 21:00"", ""목: 09:00 - 21:00""]","[""대표 오리지널 글레이즈드 부드럽고 달콤한 크리스피크림의 시그니처 도넛 1,800 원"", ""슈거 코티드 슈가 토핑이 듬뿍 올라간 달콤한 도넛 1,800 원"", ""초코홀릭 쇼콜라 필링이 듬뿍 충진되어 더욱 달콤한 초코도넛 2,500 원"", ""슈크림 카스테라 달콤한 커스터드 크림이 들어있는 도넛에 카스테라 고물 토핑으로 촉촉함을 더한 도넛 2,300 원"", ""우유크림 듬뿍 부드러운 우유크림이 듬뿍 담긴 달콤한 도넛 2,300 원"", ""뉴욕 치즈케익 진한 크림치즈와 고소한 쿠키가 조화로운 도넛 2,300 원"", ""로투스 비스코프 도넛 진한 로투스크림과 스프레드, 바삭한 쿠키가 듬뿍 담긴 달콤한 도넛 2,300 원"", ""프리미엄 스트로베리 필드 상큼하고 달콤한 스트로베리필링이 듬뿍 담긴 부드러운 도넛 2,300 원"", ""초콜릿 아이스드 글레이즈드 크리스피크림의 시그니처 도넛과 달콤한 초콜릿이 만나 조화로운 도넛 2,000 원"", ""크런치 피넛버터 피넛버터잼과 소보루 크런치 토핑으로 더욱 고소한 도넛 2,000 원"", ""글레이즈드 사워 크림 달콤한 글레이즈를 입힌 촉촉한 사워크림 케익 도넛 2,000 원"", ""글레이즈드 초콜릿 케익 달콤한 글레이즈를 입힌 진하고 촉촉한 초콜릿 케익 도넛 2,000 원"", ""아메리카노 S 중후한 바디감과 다크초콜릿의 풍미를 느낄 수 있는 따뜻한 커피 3,900 원"", ""아이스 아메리카노 M 중후한 바디감과 다크초콜릿의 풍미를 느낄 수 있는 아이스 커피 4,400 원""]",1800,4400,2421,"[1800, 1800, 2500, 2300, 2300, 2300, 2300, 2300, 2000, 2000, 2000, 2000, 3900, 4400]",Naver,1251,33,1284,"[""Moist food"", ""Tasty donuts"", ""Friendly service"", ""Delicious bread"", ""Original donuts""]","[""Limited availability""]"
키크러스 강릉점,36399670,고급스러운 도우의 피자 매력,카페,"카페,디저트",강원 강릉시 창해로14번길 48-1 키크러스 커피,37.7710016333486,128.949421319475,https://m.place.naver.com/restaurant/36399670/review/visitor?entry=ple&reviewSort=recent,"[""금: 08:00 - 01:00"", ""토: 08:00 - 01:00"", ""일: 08:00 - 24:00"", ""월: 08:00 - 24:00"", ""화: 08:00 - 24:00"", ""수: 08:00 - 24:00"", ""목: 08:00 - 24:00""]","[""키크러스커피 6,900 원"", ""갈릭 베이컨 피자 달콤한 마늘 소스를 사용하여 누구나 즐길 수 있는 키크러스 대표 피자 22,000 원"", ""콰트로치즈피자 풍미를 더하는 그라나파다노 치즈로 만든 피자 22,000 원"", ""버섯엔쵸비피자 앤초비, 올리브, 표고버섯, 칠리소스의 담백하고 비리지 않은 고급 피자 22,000 원"", ""바질피자 바질 소스에 견과류를 넣은 담백하고 고소한 비건 피자 22,000 원"", ""매콤토마토피자 토마토소스, 베이컨, 양송이, 우리나라에서 재배한 할라피뇨 피클을 올린 약간 매콤한 맛 22,000 원"", ""코코넛밀크 크러스치노 7,800 원"", ""커피 크러스치노 7,800 원"", ""요거트크러스치노 7,800 원"", ""블루베리요거트 7,800 원"", ""민트초코 크러스치노 7,800 원"", ""레몬요거트 크러스치노 7,800 원"", ""딸기 크러스치노 7,800 원"", ""티에이드(히비스커스) 6,700 원"", ""청귤 에이드(보틀) 7,900 원""]",6700,22000,12406,"[6900, 22000, 22000, 22000, 22000, 22000, 7800, 7800, 7800, 7800, 7800, 7800, 7800, 6700, 7900]",Naver,3702,2788,6490,"[""Delicious food"", ""Scenic view"", ""Friendly service"", ""Unique coffee"", ""Stylish atmosphere""]",[]
화이트리에 강릉점,1352455905,,카페,베이커리,강원 강릉시 교동광장로 105 1층 101호,37.7650768106732,128.876449724854,https://m.place.naver.com/restaurant/1352455905/review/visitor?entry=ple&reviewSort=recent,"[""금: 08:00 - 20:00"", ""토: 08:00 - 20:00"", ""일: 08:00 - 20:00"", ""월: 08:00 - 20:00"", ""화: 휴무"", ""수: 휴무"", ""목: 휴무""]","[""대표 프리미엄 생식빵 Full Size 엄선된 재료와 끝없는 개발로 만든 식빵 본연의 부드러움과 풍미를 자랑하는 생식빵 11,000 원"", ""대표 생식빵 Half Size 엄선된 재료와 끝없는 개발로 만든 식빵 본연의 부드러움과 풍미를 자랑하는 생식빵 6,000 원"", ""대표 딸기버터 잼 달콤한 딸기와 천연버터가 들어가 달콤하고 부드러운 화이트리에 시그니처 No.1 잼 8,000 원"", ""딸기장미 잼 달콤한 딸기를 별도의 첨가물 없이 장시간 조리하여 만든 화이트리에 시그니처 No.2 8,000 원"", ""애플망고 잼 트로피컬 애플망고를 정성껏 끓여 만든 잼 8,000 원"", ""블루베리버터 잼 달콤한 블루베리에 천연버터를 더하여 정성껏 끓여 만든 잼 8,000 원"", ""얼그레이밀크 잼 얼그레이와 우유가 어우러진 밀크티 풍미 가득 8,000 원"", ""허니버터 러스크 화이트리에 식빵에 꿀과 버터를 바르고 오븐에 구운 바삭한 러스크 4,000 원""]",6000,11000,8142,"[11000, 6000, 8000, 8000, 8000, 8000, 8000, 4000]",Naver,164,101,265,"[""Soft bread"", ""Rich flavor"", ""Friendly service"", ""High-quality taste"", ""Pleasant aroma""]","[""Value for money"", ""Inconsistent taste"", ""Staff attitude""]"
차전자,2003320621,,카페,"카페,디저트",강원 강릉시 난설헌로 115 1층,37.7861770189473,128.905233468259,https://m.place.naver.com/restaurant/2003320621/review/visitor?entry=ple&reviewSort=recent,"[""금: 10:00 - 20:00"", ""토: 10:00 - 20:00"", ""일: 10:00 - 20:00"", ""월: 12:30 - 20:00"", ""화: 10:00 - 17:00"", ""수: 10:00 - 20:00"", ""목: 10:00 - 20:00""]","[""차전자라떼 수제 청이 들어가는 달달 라떼 7,500 원"", ""활명수 말차 소화 효소가 가득한 청을 넣어 말차 그대로 소화 팡! 7,500 원"", ""차전자 에이드 차전자만의 청이 들어가는 달달 시원 에이드 7,500 원"", ""클라우드 말차 코코넛워터와 말차크림이 만나 구름처럼 폭신한 맛! 7,000 원"", ""차전자 산도 말차와 딱 어울리는 1년 연구 끝에 개발한 산도 3,000 원"", ""티그레 케잌 글루텐 프리, 밀가루No, 천연발효! 4,800 원"", ""차전자 크레이프 일본에서 부터 직송 공수합니다! 8,000 원"", ""차전자 수플레 일본에서 부터 직송 공수합니다. 도쿄에서 먹는 맛 그대로! 8,000 원"", ""말차아이스크림 6,500 원"", ""말차 9,000 원"", ""아이스아메리카노 6,000 원"", ""아메리카노 6,000 원""]",6000,9000,7300,"[7500, 7500, 7500, 7000, 3000, 4800, 8000, 8000, 6500, 9000, 6000, 6000]",Naver,177,59,236,"[""Delicious desserts"", ""Variety of matcha"", ""Stylish interior"", ""Pleasant atmosphere"", ""Scenic view""]",[]
빵을쇼핑하다빵명가치아바타CIABATTA,1839133695,향긋한 바질 치아바타와 오션뷰의 조화,카페,베이커리,"강원 강릉시 연곡면 영진길 85 . 1층,2층,3층",37.8690484257784,128.844913081433,https://m.place.naver.com/restaurant/1839133695/review/visitor?entry=ple&reviewSort=recent,"[""월: 08:00 - 21:00"", ""화: 08:00 - 21:00"", ""수: 08:00 - 21:00"", ""목: 08:00 - 21:00"", ""금: 08:00 - 21:00"", ""토: 08:00 - 21:00"", ""일: 08:00 - 21:00""]","[""대표 육쪽마늘빵 마늘향과 달콤함 크림이 어울리는 최고인기빵입니다. 하루 1개씩 get! 6,000 원"", ""대표 치아바타플레인 슬리퍼 모양과 같게 생겼다고 하는 이탈리아 빵입니다. 담백하고 고소한 건강빵입니다. 4,500 원"", ""호두베이글양파 커다란 베이글에 호두와 양파 그리고 달콤함 크림을 넣어 맛있는 빵 변동"", ""깜빠뉴 호밀이 들어간 유럽식 빵으로 소화가 잘되는 건강빵 입니다. 샌드위치로 먹어도 맛있습니다. 6,000 원"", ""몽블랑 파이결마다 풍미 가득한 버터향이 솔솔~ 손으로 뜯어 먹으면 더 맛있는 빵입니다. 7,000 원""]",6000,7000,6333,"[6000, 4500, 6000, 7000]",Naver,652,212,864,"[""Scenic view"", ""Delicious bread"", ""Healthy food"", ""Friendly staff"", ""Spacious seating""]","[""Uncomfortable seating"", ""Limited bread availability""]"
